sp,attempt,t,pend_deg,mode,pwm,v_bus
60,22,4.109,-13.18,4,-23,15.016
60,22,4.334,-10.37,4,68,14.624
60,22,4.560,-31.46,4,-4,15.020
60,22,4.800,61.35,4,65,14.644
60,22,5.026,-4.92,4,-12,15.016
60,22,5.278,-1.58,4,-43,15.004
60,22,5.512,-2.29,4,-52,14.936
60,22,5.760,1.05,4,69,14.552
60,22,5.993,-2.81,4,-43,15.004
60,22,6.221,2.29,4,65,14.620
60,22,6.451,3.34,4,58,14.744
60,22,6.685,6.15,4,58,14.728
60,22,6.922,-1.76,4,-12,15.020
60,22,7.154,-3.16,4,-18,15.020
60,22,7.417,1.05,4,60,14.712
60,22,7.643,0.53,4,58,14.732
60,22,7.872,0.53,4,58,14.732
60,22,8.111,0.53,4,58,14.732
60,22,8.372,0.53,4,58,14.736
60,22,8.603,0.53,4,58,14.732
60,22,8.834,0.53,4,58,14.732
60,22,9.054,0.53,4,58,14.732
60,22,9.280,0.53,4,58,14.736
60,22,9.505,0.53,4,58,14.732
60,22,9.733,0.53,4,58,14.732
60,22,9.956,0.53,4,58,14.732
60,22,10.203,0.53,4,58,14.732
60,22,10.434,0.53,4,58,14.732
60,22,10.658,0.53,4,58,14.736
60,22,10.891,0.53,4,58,14.732
60,22,11.147,0.53,4,58,14.736
60,22,11.408,0.53,4,58,14.732
60,22,11.646,0.53,4,58,14.732
60,22,11.879,0.53,4,58,14.732
60,22,12.148,0.53,4,58,14.732
60,22,12.374,0.53,4,58,14.728
60,22,12.604,0.53,4,58,14.732
60,22,12.850,0.53,4,58,14.732
60,22,13.122,0.53,4,58,14.728
60,22,13.360,0.53,4,58,14.732
60,22,13.585,0.53,4,58,14.732
60,22,13.812,0.53,4,58,14.732
60,22,14.042,0.53,4,58,14.732
60,22,14.277,0.53,4,58,14.728
60,22,14.506,0.53,4,58,14.732
60,22,14.765,0.53,4,58,14.732
60,22,14.989,0.53,4,58,14.728
60,22,15.233,0.53,4,58,14.728
60,22,15.552,0.53,4,58,14.732
60,22,15.793,0.53,4,58,14.732
60,22,16.022,0.53,4,58,14.732
60,22,16.302,0.53,4,58,14.728
60,22,16.542,0.53,4,58,14.732
60,22,16.806,0.53,4,58,14.732
60,22,17.039,0.53,4,58,14.732
60,22,17.268,0.53,4,58,14.728
60,22,17.499,0.53,4,58,14.732
60,22,17.727,0.53,4,58,14.728
60,22,17.957,0.53,4,58,14.732
60,22,18.191,0.53,4,58,14.728
60,22,18.418,0.53,4,58,14.732
60,22,18.652,0.53,4,58,14.728
60,22,18.873,0.53,4,58,14.728
60,22,19.107,0.53,4,58,14.728
60,22,19.341,0.53,4,58,14.728
60,22,19.564,0.53,4,58,14.728
60,22,19.814,0.53,4,58,14.732
60,22,20.056,0.53,4,58,14.728
60,22,20.300,0.53,4,58,14.728
60,22,20.537,0.53,4,58,14.728
60,22,20.770,0.53,4,58,14.728
60,22,20.999,0.53,4,58,14.728
60,22,21.233,0.53,4,58,14.732
60,22,21.459,0.53,4,58,14.728
60,22,21.685,0.53,4,58,14.732
60,22,21.914,0.53,4,58,14.728
60,22,22.145,0.53,4,58,14.728
60,22,22.401,0.53,4,58,14.728
60,22,22.636,0.53,4,58,14.732
60,22,22.872,0.53,4,58,14.728
60,22,23.105,0.53,4,58,14.728
60,22,23.336,0.53,4,58,14.728
60,22,23.573,0.53,4,58,14.732
60,22,23.827,0.53,4,58,14.732
60,22,24.066,0.53,4,58,14.732
60,22,24.296,0.53,4,58,14.728
60,22,24.596,0.53,4,58,14.728
60,22,24.880,0.53,4,58,14.732
60,22,25.109,0.53,4,58,14.728
60,22,25.336,0.53,4,58,14.728
60,22,25.590,0.53,4,58,14.720
60,22,25.827,0.53,4,58,14.732
60,22,26.111,0.53,4,58,14.728
60,22,26.342,0.53,4,58,14.728
60,22,26.577,0.53,4,58,14.732
60,22,26.815,0.53,4,58,14.728
60,22,27.042,0.53,4,58,14.728
60,22,27.268,0.53,4,58,14.728
60,22,27.493,0.53,4,58,14.732
60,22,27.738,0.53,4,58,14.724
60,22,27.968,0.53,4,58,14.732
60,22,28.197,0.53,4,58,14.728
60,22,28.420,0.53,4,58,14.728
60,22,28.660,0.53,4,58,14.712
60,22,28.888,0.53,4,58,14.728
60,22,29.120,0.53,4,58,14.728
60,22,29.366,0.53,4,58,14.720
60,22,29.609,0.53,4,58,14.728
60,22,29.840,0.53,4,58,14.728
60,23,0.036,1.23,5,59,14.740
60,23,0.279,14.41,5,58,14.892
60,23,0.560,-5.45,5,-59,14.868
60,23,0.813,30.59,5,-58,14.760
60,23,1.045,-91.93,5,-57,14.880
60,23,1.304,107.58,5,5,15.020
60,23,1.566,-58.71,5,-44,14.756
60,23,1.805,-104.06,5,54,14.840
60,23,2.060,139.92,5,-59,14.844
60,23,2.286,94.75,5,56,14.760
60,23,2.527,-142.03,5,-57,14.924
60,23,2.753,-304.63,4,24,15.020
60,23,2.982,0.88,5,59,14.860
60,23,3.223,139.92,5,39,14.948
60,23,3.452,32.17,5,41,14.944
60,23,3.703,122.34,5,39,14.960
60,23,3.926,63.98,5,55,14.816
60,23,4.150,54.84,5,-58,14.864
60,23,4.377,180.35,4,-24,15.024
60,23,4.620,61.17,4,-24,15.016
60,23,4.846,118.83,4,-57,14.912
60,23,5.132,52.38,4,-39,15.012
60,23,5.364,72.07,4,-33,15.016
60,23,5.605,97.73,4,-44,14.988
60,23,5.860,111.62,4,-51,14.952
60,23,6.097,76.99,4,-49,14.968
60,23,6.361,90.18,4,-37,15.008
60,23,6.591,79.81,4,-37,15.012
60,23,6.825,90.35,4,-41,15.008
60,23,7.054,96.50,4,-43,15.004
60,23,7.285,86.84,4,-43,15.004
60,23,7.543,88.59,4,-40,15.012
60,23,7.772,88.07,4,-40,15.016
60,23,8.010,89.82,4,-41,15.004
60,23,8.240,89.30,4,-41,15.012
60,23,8.474,88.77,4,-41,15.008
60,23,8.701,89.30,4,-41,15.012
60,23,8.974,88.94,4,-41,15.008
60,23,9.230,89.30,4,-41,15.008
60,23,9.466,89.12,4,-41,15.008
60,23,9.740,89.12,4,-41,15.004
60,23,9.974,89.12,4,-41,15.004
60,23,10.214,89.12,4,-41,15.004
60,23,10.461,89.12,4,-41,15.000
60,23,10.700,89.12,4,-41,15.004
60,23,10.925,89.12,4,-41,15.008
60,23,11.171,88.94,4,-41,15.004
60,23,11.405,89.12,4,-41,15.004
60,23,11.627,88.94,4,-41,15.004
60,23,11.883,89.12,4,-41,15.004
60,23,12.107,89.12,4,-41,15.004
60,23,12.345,89.12,4,-41,15.004
60,23,12.568,89.12,4,-41,15.000
60,23,12.802,88.94,4,-41,15.004
60,23,13.033,89.12,4,-41,15.004
60,23,13.261,89.12,4,-41,15.004
60,23,13.544,89.12,4,-41,15.008
60,23,13.784,89.12,4,-41,15.004
60,23,14.010,88.94,4,-41,15.008
60,23,14.246,89.12,4,-41,15.004
60,23,14.473,89.12,4,-41,15.004
60,23,14.701,89.12,4,-41,15.004
60,23,14.965,89.12,4,-41,15.004
60,23,15.198,89.12,4,-41,15.004
60,23,15.430,89.12,4,-41,15.008
60,23,15.653,88.94,4,-41,15.008
60,23,15.885,89.12,4,-41,15.008
60,23,16.114,89.12,4,-41,15.008
60,23,16.347,89.12,4,-41,15.008
60,23,16.582,89.12,4,-41,15.008
60,23,16.813,89.12,4,-41,15.004
60,23,17.051,89.12,4,-41,15.004
60,23,17.279,89.12,4,-41,15.008
60,23,17.502,89.12,4,-41,15.008
60,23,17.743,89.12,4,-41,15.004
60,23,17.985,89.12,4,-41,15.008
60,23,18.221,89.12,4,-41,15.004
60,23,18.550,89.12,4,-41,15.004
60,23,18.788,89.12,4,-41,15.004
60,23,19.018,88.94,4,-41,15.008
60,23,19.279,89.12,4,-41,15.004
60,23,19.507,89.12,4,-41,15.004
60,23,19.740,89.12,4,-41,15.004
60,23,19.973,89.12,4,-41,15.004
60,23,20.204,89.12,4,-41,15.004
60,23,20.441,89.12,4,-41,15.004
60,23,20.661,89.12,4,-41,15.004
60,23,20.894,89.12,4,-41,15.004
60,23,21.123,89.12,4,-41,15.004
60,23,21.356,89.12,4,-41,15.004
60,23,21.602,89.12,4,-41,15.008
60,23,21.875,89.12,4,-41,15.004
60,23,22.101,89.12,4,-41,15.004
60,23,22.345,89.12,4,-41,15.004
60,23,22.575,89.12,4,-41,15.004
60,23,22.841,89.12,4,-41,15.008
60,23,23.081,89.12,4,-41,15.004
60,23,23.311,89.12,4,-41,15.008
60,23,23.543,89.12,4,-41,15.004
60,23,23.773,89.12,4,-41,15.000
60,23,24.015,89.12,4,-41,15.004
60,23,24.266,89.12,4,-41,15.004
60,23,24.490,89.12,4,-41,15.000
60,23,24.742,89.12,4,-41,15.004
60,23,24.975,89.12,4,-41,15.004
60,23,25.213,89.12,4,-41,15.004
60,23,25.442,89.12,4,-41,15.000
60,23,25.676,89.12,4,-41,15.004
60,23,25.919,89.12,4,-41,15.004
60,23,26.149,89.12,4,-41,15.004
60,23,26.373,89.12,4,-41,15.004
60,23,26.617,89.12,4,-41,15.004
60,23,26.858,89.12,4,-41,15.004
60,23,27.153,89.12,4,-41,15.004
60,23,27.470,89.12,4,-41,15.004
60,23,27.769,89.12,4,-41,15.000
60,23,28.078,89.12,4,-41,15.004
60,23,28.313,89.12,4,-41,15.004
60,23,28.536,89.12,4,-41,15.004
60,23,28.762,89.12,4,-41,15.004
60,23,29.000,89.12,4,-41,15.004
60,23,29.228,89.12,4,-41,15.004
60,23,29.485,89.12,4,-41,15.004
60,23,29.716,89.12,4,-41,15.008
60,23,29.950,89.12,4,-41,15.004
60,24,0.032,-1.05,5,59,14.728
60,24,0.277,-4.75,5,-57,14.900
60,24,0.505,35.51,5,59,14.732
60,24,0.729,-45.70,5,-54,14.920
60,24,0.976,73.65,5,-59,14.688
60,24,1.202,-98.61,5,58,14.744
60,24,1.437,26.19,5,-59,14.892
60,24,1.669,106.00,5,59,14.712
60,24,1.896,-109.34,5,-27,15.016
60,24,2.134,-89.30,5,-52,14.944
60,24,2.374,137.28,5,-59,14.860
60,24,2.675,-15.82,5,-58,14.796
60,24,2.944,-132.89,5,-47,14.972
60,24,3.205,106.52,5,0,14.908
60,24,3.445,103.36,5,-59,14.720
60,24,3.687,-119.88,5,-51,14.952
60,24,3.916,-35.68,5,-57,14.904
60,24,4.162,138.34,5,56,15.020
60,24,4.413,5.80,5,58,14.792
60,24,4.648,-121.29,5,-42,15.000
60,24,4.874,87.36,5,-45,14.996
60,24,5.119,88.42,5,-45,14.996
60,24,5.369,-107.75,5,-44,15.004
60,24,5.606,85.78,5,-59,14.860
60,24,5.840,50.98,5,58,14.752
60,24,6.077,-141.33,5,-56,15.016
60,24,6.311,-4.57,5,-54,14.960
60,24,6.553,143.79,5,59,14.704
60,24,6.886,-116.54,5,-50,14.960
60,24,7.127,-77.87,5,-51,14.956
60,24,7.373,137.28,5,59,14.864
60,24,7.620,38.85,5,59,14.748
60,24,7.849,-153.81,4,-50,14.952
60,24,8.124,-61.17,4,17,15.016
60,24,8.357,149.77,4,55,14.784
60,24,8.585,97.03,4,43,14.920
60,24,8.823,-12.30,4,18,15.012
60,24,9.052,-14.94,4,57,14.748
60,24,9.283,12.30,4,0,15.016
60,24,9.527,-27.42,4,47,14.872
60,24,9.760,0.70,4,16,15.016
60,24,10.013,35.16,4,33,14.996
60,24,10.251,-25.66,4,16,15.016
60,24,10.488,13.18,4,51,14.808
60,24,10.730,-20.92,4,19,15.012
60,24,10.971,22.50,4,46,14.888
60,24,11.278,21.97,4,15,15.016
60,24,11.535,7.38,4,33,14.992
60,24,11.783,0.88,4,45,14.880
60,24,12.023,-4.92,4,21,15.012
60,24,12.255,-2.81,4,22,15.012
60,24,12.491,0.53,4,47,14.916
60,24,12.724,0.88,4,40,14.960
60,24,12.951,1.93,4,34,14.996
60,24,13.180,5.98,4,33,14.996
60,24,13.437,3.52,4,33,14.996
60,24,13.671,0.53,4,34,14.988
60,24,13.897,1.76,4,35,14.984
60,24,14.133,1.05,4,35,14.988
60,24,14.363,2.11,4,34,14.988
60,24,14.600,1.58,4,34,14.988
60,24,14.825,1.58,4,34,14.988
60,24,15.067,1.93,4,34,14.992
60,24,15.296,1.58,4,34,14.988
60,24,15.585,1.76,4,34,14.992
60,24,15.817,1.58,4,34,14.988
60,24,16.045,1.76,4,34,14.996
60,24,16.289,1.76,4,34,14.984
60,24,16.529,1.76,4,34,14.988
60,24,16.757,1.76,4,34,14.996
60,24,17.004,1.76,4,34,14.988
60,24,17.230,1.76,4,34,14.992
60,24,17.464,1.76,4,34,14.992
60,24,17.701,1.76,4,34,14.992
60,24,17.931,1.76,4,34,14.980
60,24,18.157,1.76,4,34,14.992
60,24,18.407,1.76,4,34,14.992
60,24,18.653,1.76,4,34,14.988
60,24,18.880,1.76,4,34,14.992
60,24,19.111,1.76,4,34,14.988
60,24,19.341,1.76,4,34,14.996
60,24,19.577,1.76,4,34,14.988
60,24,19.816,1.76,4,34,14.992
60,24,20.065,1.76,4,34,14.992
60,24,20.336,1.76,4,34,14.996
60,24,20.562,1.76,4,34,14.992
60,24,20.827,1.76,4,34,14.988
60,24,21.053,1.76,4,34,14.992
60,24,21.278,1.76,4,34,14.992
60,24,21.515,1.76,4,34,14.992
60,24,21.747,1.76,4,34,14.992
60,24,21.978,1.76,4,34,14.992
60,24,22.201,1.76,4,34,14.992
60,24,22.434,1.76,4,34,14.980
60,24,22.661,1.76,4,34,14.992
60,24,22.887,1.76,4,34,14.992
60,24,23.127,1.76,4,34,14.992
60,24,23.359,1.76,4,34,14.988
60,24,23.596,1.76,4,34,14.992
60,24,23.828,1.76,4,34,14.992
60,24,24.088,1.76,4,34,14.996
60,24,24.313,1.76,4,34,14.992
60,24,24.546,1.76,4,34,14.992
60,24,24.788,1.76,4,34,14.988
60,24,25.012,1.76,4,34,14.988
60,24,25.260,1.76,4,34,14.992
60,24,25.489,1.76,4,34,14.992
60,24,25.730,1.76,4,34,14.992
60,24,25.960,1.76,4,34,14.992
60,24,26.201,1.76,4,34,14.992
60,24,26.426,1.76,4,34,14.988
60,24,26.654,1.76,4,34,14.992
60,24,26.890,1.76,4,34,14.992
60,24,27.126,1.76,4,34,14.992
60,24,27.350,1.76,4,34,14.988
60,24,27.574,1.76,4,34,14.992
60,24,27.812,1.76,4,34,14.992
60,24,28.037,1.76,4,34,14.996
60,24,28.262,1.76,4,34,14.996
60,24,28.532,1.76,4,34,14.992
60,24,28.759,1.76,4,34,14.992
60,24,29.013,1.76,4,34,14.988
60,24,29.300,1.76,4,34,14.988
60,24,29.614,1.76,4,34,14.984
60,24,29.845,1.76,4,34,14.992
60,25,0.029,4.57,5,-59,14.840
60,25,0.288,-32.70,5,-57,14.868
60,25,0.520,59.94,5,59,14.716
60,25,0.753,-56.25,5,-55,14.912
60,25,1.073,61.00,5,52,14.776
60,25,1.378,-86.84,5,-58,14.852
60,25,1.612,94.04,5,53,14.964
60,25,1.839,-48.34,5,58,14.756
60,25,2.067,-118.12,5,-55,14.900
60,25,2.298,101.95,5,-52,14.900
60,25,2.525,106.70,5,49,14.824
60,25,2.753,-127.79,5,58,14.732
60,25,2.982,-88.94,4,23,15.012
60,25,3.235,143.44,4,-41,15.000
60,25,3.478,18.81,4,63,14.652
60,25,3.704,-104.77,4,-46,14.984
60,25,3.938,107.93,4,-61,14.820
60,25,4.179,51.85,4,-42,15.004
60,25,4.411,-137.81,4,-35,15.012
60,25,4.634,55.20,4,-34,15.012
60,25,4.867,27.42,4,-22,15.012
60,25,5.109,-50.10,4,-69,14.696
60,25,5.363,98.97,4,-57,14.880
60,25,5.592,-83.67,4,-50,14.952
60,25,5.839,-13.36,4,-34,15.012
60,25,6.089,8.44,4,-21,15.012
60,25,6.323,2.64,4,16,15.016
60,25,6.545,1.58,4,43,14.920
60,25,6.769,1.58,4,61,14.700
60,25,7.001,1.58,4,69,14.592
60,25,7.235,3.69,4,69,14.576
60,25,7.474,-4.22,4,-43,15.000
60,25,7.700,-1.58,4,-41,15.008
60,25,7.932,9.67,4,63,14.652
60,25,8.173,0.53,4,65,14.596
60,25,8.399,-3.16,4,-42,15.004
60,25,8.627,-1.93,4,-37,15.012
60,25,8.854,-0.18,4,64,14.640
60,25,9.079,0.00,4,-29,15.016
60,25,9.367,0.00,4,64,14.688
60,25,9.604,-0.53,4,-34,15.016
60,25,9.859,0.00,4,64,15.016
60,25,10.086,-0.53,4,64,14.640
60,25,10.394,-0.88,4,-33,15.000
60,25,10.617,-0.18,4,-36,14.648
60,25,10.842,-1.41,4,-33,15.016
60,25,11.066,-0.53,4,-36,15.012
60,25,11.291,-0.35,4,-40,15.004
60,25,11.520,0.00,4,64,14.648
60,25,11.749,-1.41,4,-41,15.004
60,25,11.970,-0.35,4,-41,14.948
60,25,12.206,-0.88,4,-41,15.004
60,25,12.438,0.00,4,-41,15.004
60,25,12.669,0.00,4,64,14.692
60,25,12.897,-2.29,4,-33,15.016
60,25,13.158,-1.23,4,-39,15.008
60,25,13.390,-1.41,4,-41,15.012
60,25,13.671,0.00,4,64,14.648
60,25,13.912,-0.18,4,-41,14.616
60,25,14.158,-2.29,4,-37,15.008
60,25,14.383,-2.11,4,-24,15.004
60,25,14.607,-0.53,4,-30,15.012
60,25,14.849,-2.11,4,-26,15.012
60,25,15.083,-0.53,4,-33,15.008
60,25,15.321,0.00,4,64,14.712
60,25,15.547,0.00,4,64,14.668
60,25,15.782,0.00,4,-36,15.008
60,25,16.009,-1.23,4,-34,15.004
60,25,16.241,-0.53,4,-36,15.012
60,25,16.467,0.00,4,-39,15.004
60,25,16.704,0.00,4,64,14.692
60,25,16.932,-0.53,4,-41,14.956
60,25,17.162,0.00,4,64,15.004
60,25,17.490,0.18,4,64,14.668
60,25,17.725,0.00,4,64,14.648
60,25,17.972,-0.88,4,-37,15.008
60,25,18.280,-0.88,4,-41,15.004
60,25,18.512,-0.35,4,-41,15.000
60,25,18.741,0.00,4,64,14.640
60,25,18.965,-1.05,4,-41,15.004
60,25,19.193,-1.41,4,-39,15.004
60,25,19.443,0.00,4,64,14.620
60,25,19.676,-1.05,4,-40,15.004
60,25,19.903,0.00,4,-41,15.004
60,25,20.138,-0.53,4,-41,15.004
60,25,20.373,0.00,4,64,14.644
60,25,20.599,-1.05,4,-41,15.000
60,25,20.828,0.00,4,64,14.636
60,25,21.061,-0.18,4,-41,14.600
60,25,21.284,-0.53,4,-41,14.992
60,25,21.513,-0.88,4,-41,15.004
60,25,21.744,-0.88,4,-39,15.004
60,25,21.972,-0.88,4,-41,15.004
60,25,22.220,-0.70,4,-39,15.012
60,25,22.448,0.00,4,64,14.644
60,25,22.680,-0.88,4,-41,15.004
60,25,22.912,-1.23,4,-37,15.008
60,25,23.230,-1.41,4,-41,15.008
60,25,23.460,-1.93,4,-34,15.004
60,25,23.714,-0.53,4,-36,15.012
60,25,23.940,-1.58,4,-36,15.012
60,25,24.192,-1.58,4,-39,15.008
60,25,24.438,4.22,0,-41,15.008
60,25,24.675,-0.88,0,-41,15.004
60,25,24.909,0.00,0,-41,15.004
60,25,25.167,1.58,0,-41,15.008
60,25,25.404,-2.81,0,-41,15.008
60,25,25.652,0.53,0,-41,15.004
60,25,25.957,-1.41,0,-41,14.996
60,25,26.196,-3.52,0,-41,15.004
60,25,26.477,-1.58,0,-41,15.000
60,25,26.778,-0.70,0,-41,15.004
60,25,27.084,1.76,0,-41,14.988
60,25,27.315,-1.76,0,-41,15.000
60,25,27.544,-0.70,0,-41,15.004
60,25,27.792,0.18,0,-41,15.008
60,25,28.025,-1.41,0,-41,15.004
60,25,28.250,-0.88,0,-41,15.008
60,25,28.482,-1.23,0,-41,15.004
60,25,28.724,-0.53,0,-41,15.000
60,25,28.984,-1.23,0,-41,15.000
60,25,29.210,-0.70,0,-41,15.004
60,25,29.437,-0.70,0,-41,14.988
60,25,29.676,-1.23,0,-41,15.004
60,25,29.915,-0.70,0,-41,15.008
60,26,0.027,-16.35,5,59,14.728
60,26,0.256,32.87,5,-58,14.864
60,26,0.482,-19.86,5,1,15.016
60,26,0.718,18.28,5,-58,14.880
60,26,0.945,38.15,5,59,14.716
60,26,1.169,-98.79,5,-58,14.740
60,26,1.423,105.29,5,59,14.848
60,26,1.652,36.03,5,59,14.744
60,26,1.893,-145.19,5,-11,15.012
60,26,2.123,-39.55,5,-54,14.932
60,26,2.355,148.89,5,-35,15.008
60,26,2.579,23.03,5,57,14.780
60,26,2.825,-151.70,4,23,15.012
60,26,3.065,61.52,4,20,15.012
60,26,3.381,68.91,4,48,14.852
60,26,3.686,-68.73,4,55,14.744
60,26,3.924,83.85,4,65,14.608
60,26,4.205,-80.68,4,49,14.812
60,26,4.431,59.59,4,62,14.612
60,26,4.666,-13.01,4,20,15.004
60,26,4.890,-11.78,4,55,14.756
60,26,5.118,17.40,4,22,15.000
60,26,5.340,1.93,4,48,14.812
60,26,5.569,-6.15,4,21,15.000
60,26,5.797,-5.62,4,21,15.008
60,26,6.038,4.22,4,47,14.832
60,26,6.263,3.16,4,46,14.860
60,26,6.554,-0.35,4,20,14.992
60,26,6.779,2.81,4,46,14.856
60,26,7.065,-0.35,4,20,15.004
60,26,7.371,1.76,4,46,14.860
60,26,7.625,0.18,4,46,14.856
60,26,7.858,0.70,4,46,14.860
60,26,8.085,1.23,4,46,14.860
60,26,8.311,0.53,4,46,14.864
60,26,8.548,1.05,4,46,14.860
60,26,8.780,0.70,4,46,14.856
60,26,9.013,0.88,4,46,14.856
60,26,9.246,0.88,4,46,14.860
60,26,9.499,0.88,4,46,14.860
60,26,9.725,0.88,4,46,14.848
60,26,9.947,0.88,4,46,14.860
60,26,10.177,0.88,4,46,14.860
60,26,10.418,0.88,4,46,14.860
60,26,10.649,0.88,4,46,14.856
60,26,10.901,0.88,4,46,14.860
60,26,11.127,0.88,4,46,14.860
60,26,11.366,0.88,4,46,14.860
60,26,11.613,0.88,4,46,14.852
60,26,11.892,0.88,4,46,14.844
60,26,12.185,0.88,4,46,14.856
60,26,12.494,0.88,4,46,14.860
60,26,12.737,0.88,4,46,14.864
60,26,12.971,0.88,4,46,14.856
60,26,13.200,0.88,4,46,14.860
60,26,13.431,0.88,4,46,14.860
60,26,13.665,0.88,4,46,14.864
60,26,13.890,0.88,4,46,14.860
60,26,14.115,0.88,4,46,14.856
60,26,14.346,0.88,4,46,14.860
60,26,14.568,0.88,4,46,14.864
60,26,14.804,0.88,4,46,14.856
60,26,15.033,0.88,4,46,14.860
60,26,15.304,0.88,4,46,14.864
60,26,15.562,0.88,4,46,14.860
60,26,15.785,0.88,4,46,14.860
60,26,16.025,0.88,4,46,14.864
60,26,16.254,0.88,4,46,14.860
60,26,16.486,0.88,4,46,14.864
60,26,16.711,0.88,4,46,14.860
60,26,16.934,0.88,4,46,14.860
60,26,17.162,0.88,4,46,14.864
60,26,17.402,0.88,4,46,14.860
60,26,17.631,0.88,4,46,14.864
60,26,17.853,0.88,4,46,14.860
60,26,18.082,0.88,4,46,14.860
60,26,18.322,0.88,4,46,14.864
60,26,18.547,0.88,4,46,14.860
60,26,18.771,0.88,4,46,14.860
60,26,18.996,0.88,4,46,14.860
60,26,19.229,0.88,4,46,14.864
60,26,19.486,0.88,4,46,14.864
60,26,19.720,0.88,4,46,14.860
60,26,19.953,0.88,4,46,14.864
60,26,20.186,0.88,4,46,14.864
60,26,20.416,0.88,4,46,14.864
60,26,20.673,0.88,4,46,14.864
60,26,20.899,0.88,4,46,14.860
60,26,21.123,0.88,4,46,14.864
60,26,21.354,0.88,4,46,14.860
60,26,21.579,0.88,4,46,14.860
60,26,21.809,0.88,4,46,14.860
60,26,22.031,0.88,4,46,14.860
60,26,22.253,0.88,4,46,14.860
60,26,22.478,0.88,4,46,14.864
60,26,22.706,0.88,4,46,14.864
60,26,22.936,0.88,4,46,14.864
60,26,23.167,0.88,4,46,14.860
60,26,23.398,0.88,4,46,14.860
60,26,23.626,0.88,4,46,14.864
60,26,23.860,0.88,4,46,14.860
60,26,24.090,0.88,4,46,14.860
60,26,24.377,0.88,4,46,14.860
60,26,24.674,0.88,4,46,14.860
60,26,24.998,0.88,4,46,14.864
60,26,25.224,0.88,4,46,14.864
60,26,25.476,0.88,4,46,14.860
60,26,25.705,0.88,4,46,14.860
60,26,25.931,0.88,4,46,14.860
60,26,26.174,0.88,4,46,14.860
60,26,26.395,0.88,4,46,14.864
60,26,26.617,0.88,4,46,14.860
60,26,26.850,0.88,4,46,14.860
60,26,27.080,0.88,4,46,14.860
60,26,27.315,0.88,4,46,14.864
60,26,27.561,0.88,4,46,14.864
60,26,27.803,0.88,4,46,14.860
60,26,28.029,0.88,4,46,14.860
60,26,28.269,0.88,4,46,14.856
60,26,28.497,0.88,4,46,14.864
60,26,28.779,0.88,4,46,14.860
60,26,29.085,0.88,4,46,14.860
60,26,29.305,0.88,4,46,14.860
60,26,29.537,0.88,4,46,14.864
60,26,29.763,0.88,4,46,14.864
60,26,30.002,0.88,4,46,14.848
60,27,0.034,-15.64,5,59,14.684
60,27,0.260,43.42,5,-59,14.836
60,27,0.493,-39.55,5,58,14.728
60,27,0.725,-1.41,5,-59,14.872
60,27,0.952,70.66,5,51,14.776
60,27,1.178,-109.51,5,59,14.704
60,27,1.409,36.39,5,-58,14.856
60,27,1.639,123.05,5,57,14.716
60,27,1.874,-96.68,5,-57,14.904
60,27,2.107,-101.25,5,59,14.832
60,27,2.348,132.72,5,52,14.760
60,27,2.579,117.25,4,-21,15.008
60,27,2.812,-116.37,4,-24,15.004
60,27,3.053,-63.98,4,-64,14.748
60,27,3.279,133.42,4,-41,15.000
60,27,3.516,-3.87,4,-16,15.004
60,27,3.743,-126.56,4,-40,15.004
60,27,3.966,69.43,4,-33,15.000
60,27,4.209,16.35,4,-19,15.004
60,27,4.494,-21.09,4,-51,14.952
60,27,4.818,-14.77,4,-18,15.004
60,27,5.106,3.52,4,-37,14.996
60,27,5.392,-22.50,4,-18,15.004
60,27,5.619,19.16,4,-41,15.000
60,27,5.852,-4.57,4,-19,15.008
60,27,6.077,5.27,4,-42,15.000
60,27,6.304,-6.15,4,-18,15.004
60,27,6.542,7.38,4,-39,15.004
60,27,6.772,-17.40,4,-18,15.004
60,27,6.999,18.11,4,-39,15.000
60,27,7.231,-20.74,4,-44,14.988
60,27,7.464,15.29,4,-17,15.008
60,27,7.695,-11.25,4,-42,14.996
60,27,7.958,-7.56,4,-41,14.992
60,27,8.194,5.27,4,-17,15.008
60,27,8.430,-4.75,4,-41,15.000
60,27,8.660,-2.29,4,-41,14.996
60,27,8.892,-0.18,4,-40,14.996
60,27,9.201,-2.64,4,-40,14.992
60,27,9.432,-0.70,4,-40,15.000
60,27,9.722,-2.64,4,-40,14.996
60,27,9.964,-0.88,4,-40,14.996
60,27,10.189,-2.11,4,-40,15.000
60,27,10.430,-1.93,4,-40,15.000
60,27,10.661,-1.23,4,-40,15.000
60,27,10.884,-2.46,4,-40,14.996
60,27,11.109,-1.23,4,-40,14.996
60,27,11.365,-2.11,4,-40,15.000
60,27,11.604,-1.58,4,-40,15.000
60,27,11.834,-1.58,4,-40,14.996
60,27,12.070,-2.11,4,-40,15.000
60,27,12.337,-1.23,4,-40,14.996
60,27,12.568,-2.11,4,-40,15.000
60,27,12.800,-1.41,4,-40,15.000
60,27,13.025,-1.76,4,-40,14.996
60,27,13.261,-1.93,4,-40,15.000
60,27,13.488,-1.41,4,-40,15.000
60,27,13.812,-1.93,4,-40,15.000
60,27,14.048,-1.58,4,-40,15.000
60,27,14.322,-1.93,4,-40,14.988
60,27,14.556,-1.58,4,-40,15.000
60,27,14.830,-1.93,4,-40,14.996
60,27,15.063,-1.58,4,-40,14.992
60,27,15.288,-1.93,4,-40,14.992
