t_s,th_deg,al_deg,pwm,mode
0.9787,14.414,1.055,0,5
0.9807,14.414,1.055,0,5
0.9827,14.414,1.055,0,5
0.9849,14.414,1.055,0,5
0.9867,14.414,1.055,0,5
0.9888,14.414,1.055,0,5
0.9907,14.414,1.055,0,5
0.9927,14.414,1.055,0,5
0.9948,14.414,1.055,0,5
0.9968,14.414,1.055,0,5
0.9987,14.414,1.055,0,5
1.0007,14.414,1.055,0,5
1.0027,14.414,1.055,0,5
1.0047,14.414,1.055,0,5
1.0068,14.414,1.055,0,5
1.0088,14.414,1.055,0,5
1.0108,14.414,1.055,0,5
1.0128,14.414,1.055,0,5
1.0147,14.414,1.055,0,5
1.0167,14.414,1.055,0,5
1.0187,14.414,1.055,0,5
1.0207,14.414,1.055,0,5
1.0228,14.414,1.055,0,5
1.0248,14.414,1.055,0,5
1.0267,14.414,1.055,0,5
1.0287,14.414,1.055,0,5
1.0308,14.414,1.055,0,5
1.0328,14.414,1.055,0,5
1.0348,14.414,1.055,0,5
1.0400,14.414,1.055,0,5
1.0405,14.414,1.055,0,5
1.0408,14.414,1.055,0,5
1.0428,14.414,1.055,0,5
1.0447,14.414,1.055,0,5
1.0468,14.414,1.055,0,5
1.0487,14.414,1.055,0,5
1.0507,14.414,1.055,0,5
1.0528,14.414,1.055,0,5
1.0547,14.414,1.055,0,5
1.0567,14.414,0.879,0,5
1.0588,14.414,0.879,0,5
1.0608,14.414,0.879,0,5
1.0627,14.414,0.879,0,5
1.0647,14.414,0.879,0,5
1.0667,14.414,0.879,0,5
1.0687,14.414,0.879,0,5
1.0708,14.414,0.879,0,5
1.0728,14.414,0.879,0,5
1.0747,14.414,0.879,0,5
1.0767,14.414,0.879,0,5
1.0787,14.414,0.879,0,5
1.0807,14.414,0.879,0,5
1.0828,14.414,0.879,0,5
1.0848,14.414,0.879,0,5
1.0867,14.414,0.879,0,5
1.0887,14.414,0.879,0,5
1.0907,14.414,0.879,0,5
1.0928,14.414,0.879,0,5
1.0947,14.414,0.879,0,5
1.0967,14.414,0.879,0,5
1.0987,14.414,0.879,0,5
1.1009,14.414,0.879,0,5
1.1028,14.414,0.879,0,5
1.1048,14.414,0.879,0,5
1.1067,14.414,0.879,0,5
1.1087,14.414,0.879,0,5
1.1107,14.414,0.879,0,5
1.1127,14.414,0.879,0,5
1.1148,14.414,0.879,0,5
1.1168,14.414,0.703,0,5
1.1187,14.414,0.703,0,5
